armor,weapon,name,pose,primary_overlap_pixels,primary_gap_pixels,support_overlap_pixels,support_gap_pixels,anatomy_status,acceptance
1,86,Beretta 21A Bobcat,pistol,6730,0.0,,,NOT_REVIEWED,NOT_APPROVED
1,2,Пистолет ПСМ,pistol,6452,0.0,,,NOT_REVIEWED,NOT_APPROVED
1,87,Walther PPK,pistol,6665,0.0,,,NOT_REVIEWED,NOT_APPROVED
1,1,Пистолет Макарова,pistol,6453,0.0,,,NOT_REVIEWED,NOT_APPROVED
1,3,Пистолет ИЖ-71,pistol,6383,0.0,,,NOT_REVIEWED,NOT_APPROVED
1,88,Glock 25,pistol,6256,0.0,,,NOT_REVIEWED,NOT_APPROVED
1,5,Пистолет ОЦ-33 «Пернач»,pistol,6371,0.0,,,NOT_REVIEWED,NOT_APPROVED
1,6,Револьвер Наган,pistol,4853,0.0,,,NOT_REVIEWED,NOT_APPROVED
1,89,Walther P99,pistol,6141,0.0,,,NOT_REVIEWED,NOT_APPROVED
1,90,CZ 75,pistol,5938,0.0,,,NOT_REVIEWED,NOT_APPROVED
1,91,Glock 17,pistol,5989,0.0,,,NOT_REVIEWED,NOT_APPROVED
1,92,Beretta 92FS,pistol,5574,0.0,,,NOT_REVIEWED,NOT_APPROVED
1,93,SIG Sauer P226,pistol,6728,0.0,,,NOT_REVIEWED,NOT_APPROVED
1,7,Пистолет ТТ,pistol,6304,0.0,,,NOT_REVIEWED,NOT_APPROVED
1,94,HK USP,pistol,6133,0.0,,,NOT_REVIEWED,NOT_APPROVED
1,95,Glock 22,pistol,6027,0.0,,,NOT_REVIEWED,NOT_APPROVED
1,96,SIG Sauer P229,pistol,6682,0.0,,,NOT_REVIEWED,NOT_APPROVED
1,97,Glock 20,pistol,6617,0.0,,,NOT_REVIEWED,NOT_APPROVED
1,98,Colt 1911,pistol,6135,0.0,,,NOT_REVIEWED,NOT_APPROVED
1,99,Glock 21,pistol,6102,0.0,,,NOT_REVIEWED,NOT_APPROVED
1,100,CZ 97B,pistol,6515,0.0,,,NOT_REVIEWED,NOT_APPROVED
1,101,HK Mark 23,pistol,5362,0.0,,,NOT_REVIEWED,NOT_APPROVED
1,102,Taurus Judge,pistol,5639,0.0,,,NOT_REVIEWED,NOT_APPROVED
1,103,Smith & Wesson Model 29,pistol,4013,0.0,,,NOT_REVIEWED,NOT_APPROVED
1,104,Taurus Raging Bull,pistol,4118,0.0,,,NOT_REVIEWED,NOT_APPROVED
1,105,Desert Eagle Mark XIX,pistol,7231,0.0,,,NOT_REVIEWED,NOT_APPROVED
1,11,Автомат АКС-74У,heavy,5179,0.0,1254,0.0,NOT_REVIEWED,NOT_APPROVED
1,12,Автомат АК-74,heavy,5442,0.0,1523,0.0,NOT_REVIEWED,NOT_APPROVED
1,37,Автомат АК-107,heavy,4010,0.0,13,0.0,NOT_REVIEWED,NOT_APPROVED
1,21,Автомат АК-12,heavy,4861,0.0,0,1.0,NOT_REVIEWED,NOT_APPROVED
1,26,Автомат АН-94 «Абакан»,heavy,4209,0.0,292,0.0,NOT_REVIEWED,NOT_APPROVED
1,17,Пулемёт РПК-74,heavy,3850,0.0,775,0.0,NOT_REVIEWED,NOT_APPROVED
1,38,Автомат ADAR 2-15,heavy,4860,0.0,229,0.0,NOT_REVIEWED,NOT_APPROVED
1,45,Автомат АК-19,heavy,4351,0.0,132,0.0,NOT_REVIEWED,NOT_APPROVED
1,57,Автомат HK416,heavy,4417,0.0,19,0.0,NOT_REVIEWED,NOT_APPROVED
1,69,Автомат CZ Bren 2,heavy,4114,0.0,152,0.0,NOT_REVIEWED,NOT_APPROVED
1,67,Пулемёт Minimi Mk3,heavy,3249,0.0,1935,0.0,NOT_REVIEWED,NOT_APPROVED
1,43,Автомат ОЦ-14 «Гроза»,heavy,4487,0.0,0,32.02,NOT_REVIEWED,NOT_APPROVED
1,16,Карабин «Вепрь»,heavy,5095,0.0,537,0.0,NOT_REVIEWED,NOT_APPROVED
1,15,Автомат АК-103,heavy,4382,0.0,493,0.0,NOT_REVIEWED,NOT_APPROVED
1,25,Пулемёт РПД,heavy,3479,0.0,0,4.12,NOT_REVIEWED,NOT_APPROVED
1,18,Автомат АС «Вал»,heavy,4209,0.0,343,0.0,NOT_REVIEWED,NOT_APPROVED
1,10,Карабин Сайга-12,heavy,5461,0.0,1962,0.0,NOT_REVIEWED,NOT_APPROVED
1,63,Автомат АК-308,heavy,4153,0.0,39,0.0,NOT_REVIEWED,NOT_APPROVED
1,51,Автомат ЛР-308,heavy,3832,0.0,0,10.0,NOT_REVIEWED,NOT_APPROVED
1,75,Автомат SCAR-H,heavy,4145,0.0,0,8.94,NOT_REVIEWED,NOT_APPROVED
1,61,Пулемёт M60E6,heavy,3714,0.0,2098,0.0,NOT_REVIEWED,NOT_APPROVED
1,59,Пулемёт M240,heavy,3550,0.0,88,0.0,NOT_REVIEWED,NOT_APPROVED
1,71,Пулемёт FN MAG,heavy,3052,0.0,1200,0.0,NOT_REVIEWED,NOT_APPROVED
1,77,Пулемёт Negev NG7,heavy,3170,0.0,1666,0.0,NOT_REVIEWED,NOT_APPROVED
1,22,Пулемёт ПКМ,heavy,2312,0.0,50,0.0,NOT_REVIEWED,NOT_APPROVED
1,29,Пулемёт «Печенег»,heavy,3601,0.0,406,0.0,NOT_REVIEWED,NOT_APPROVED
1,53,Пулемёт «Печенег-СП»,heavy,3926,0.0,1398,0.0,NOT_REVIEWED,NOT_APPROVED
1,47,Автомат АК-АН «Абакан-100»,heavy,3458,0.0,1103,0.0,NOT_REVIEWED,NOT_APPROVED
1,65,Пулемёт «Утёс-М»,heavy,4049,0.0,2304,0.0,NOT_REVIEWED,NOT_APPROVED
1,14,Винтовка СКС,heavy,5542,0.0,3569,0.0,NOT_REVIEWED,NOT_APPROVED
1,46,Винтовка SSG 08,heavy,3515,0.0,1098,0.0,NOT_REVIEWED,NOT_APPROVED
1,42,Винтовка SR-25,heavy,3930,0.0,0,2.0,NOT_REVIEWED,NOT_APPROVED
1,13,Винтовка СВД,heavy,5280,0.0,2796,0.0,NOT_REVIEWED,NOT_APPROVED
1,24,Винтовка СВДС,heavy,3795,0.0,1510,0.0,NOT_REVIEWED,NOT_APPROVED
1,23,Винтовка Т-5000,heavy,3111,0.0,1001,0.0,NOT_REVIEWED,NOT_APPROVED
1,28,Винтовка СВ-98,heavy,4567,0.0,1350,0.0,NOT_REVIEWED,NOT_APPROVED
1,36,Винтовка СВК,heavy,3127,0.0,1933,0.0,NOT_REVIEWED,NOT_APPROVED
1,30,Винтовка ВСС «Винторез»,heavy,4752,0.0,1064,0.0,NOT_REVIEWED,NOT_APPROVED
1,40,Винтовка ВСК-94,heavy,4297,0.0,0,5.0,NOT_REVIEWED,NOT_APPROVED
1,31,Винтовка СВ-338,heavy,3722,0.0,2454,0.0,NOT_REVIEWED,NOT_APPROVED
1,27,Винтовка ОРСИС T-5000M,heavy,3984,0.0,1688,0.0,NOT_REVIEWED,NOT_APPROVED
1,70,Винтовка Sako TRG-42,heavy,4082,0.0,1734,0.0,NOT_REVIEWED,NOT_APPROVED
1,76,Винтовка Blaser R93 Tactical 2,heavy,3875,0.0,2218,0.0,NOT_REVIEWED,NOT_APPROVED
1,39,Винтовка ORSIS T-5000 Sniper Pro,heavy,3815,0.0,1911,0.0,NOT_REVIEWED,NOT_APPROVED
1,60,Винтовка Accuracy International AXMC,heavy,3464,0.0,2053,0.0,NOT_REVIEWED,NOT_APPROVED
1,48,Винтовка Barrett M98B,heavy,2912,0.0,1611,0.0,NOT_REVIEWED,NOT_APPROVED
1,64,Винтовка ORSIS T-5000 Elite,heavy,4034,0.0,802,0.0,NOT_REVIEWED,NOT_APPROVED
1,33,Винтовка «Выхлоп»,heavy,3430,0.0,1261,0.0,NOT_REVIEWED,NOT_APPROVED
1,35,Винтовка ОСВ-96,heavy,3068,0.0,427,0.0,NOT_REVIEWED,NOT_APPROVED
1,66,Винтовка Zastava M93 Black Arrow,heavy,4283,0.0,1527,0.0,NOT_REVIEWED,NOT_APPROVED
1,52,Винтовка АСВК «Корд»,heavy,3291,0.0,2329,0.0,NOT_REVIEWED,NOT_APPROVED
1,58,Винтовка Steyr HS .50,heavy,5042,0.0,3430,0.0,NOT_REVIEWED,NOT_APPROVED
1,49,Винтовка Barrett M82,heavy,2253,0.0,1750,0.0,NOT_REVIEWED,NOT_APPROVED
1,54,Винтовка McMillan TAC-50,heavy,4332,0.0,589,0.0,NOT_REVIEWED,NOT_APPROVED
1,72,Винтовка Desert Tech HTI,heavy,4115,0.0,976,0.0,NOT_REVIEWED,NOT_APPROVED
1,78,Винтовка Cheytac M200 Intervention,heavy,2692,0.0,1547,0.0,NOT_REVIEWED,NOT_APPROVED
1,73,Прототип X-17,heavy,2563,0.0,25,0.0,NOT_REVIEWED,NOT_APPROVED
1,55,Гаусс-пушка,heavy,5059,0.0,1484,0.0,NOT_REVIEWED,NOT_APPROVED
1,4,Обрез охотничьего ружья,heavy,7043,0.0,2813,0.0,NOT_REVIEWED,NOT_APPROVED
1,8,ПП «Кедр»,heavy,7237,0.0,0,18.25,NOT_REVIEWED,NOT_APPROVED
1,9,ПП-19 «Бизон»,heavy,5740,0.0,5043,0.0,NOT_REVIEWED,NOT_APPROVED
1,20,Дробовик Сайга-410,heavy,4608,0.0,917,0.0,NOT_REVIEWED,NOT_APPROVED
1,106,Дробовик Mossberg 500,heavy,5100,0.0,5467,0.0,NOT_REVIEWED,NOT_APPROVED
1,107,Дробовик Stoeger P3000,heavy,5773,0.0,5549,0.0,NOT_REVIEWED,NOT_APPROVED
1,108,Дробовик Remington 870,heavy,5344,0.0,5252,0.0,NOT_REVIEWED,NOT_APPROVED
1,109,Дробовик Winchester Model 1300,heavy,5303,0.0,5231,0.0,NOT_REVIEWED,NOT_APPROVED
1,110,Дробовик Ithaca 37,heavy,5374,0.0,5414,0.0,NOT_REVIEWED,NOT_APPROVED
1,111,Дробовик Browning BPS,heavy,5114,0.0,4952,0.0,NOT_REVIEWED,NOT_APPROVED
1,19,Дробовик СПАС-12,heavy,4733,0.0,2721,0.0,NOT_REVIEWED,NOT_APPROVED
1,112,Дробовик Winchester SXP Defender,heavy,4946,0.0,1619,0.0,NOT_REVIEWED,NOT_APPROVED
1,113,Дробовик Mossberg 590A1,heavy,5228,0.0,5490,0.0,NOT_REVIEWED,NOT_APPROVED
1,114,Дробовик Remington 870 MCS,heavy,4186,0.0,1085,0.0,NOT_REVIEWED,NOT_APPROVED
1,32,Дробовик Сайга-12К,heavy,3470,0.0,0,7.07,NOT_REVIEWED,NOT_APPROVED
1,115,Дробовик Benelli Nova,heavy,5402,0.0,4973,0.0,NOT_REVIEWED,NOT_APPROVED
1,116,Дробовик TOZ-194,heavy,4973,0.0,2919,0.0,NOT_REVIEWED,NOT_APPROVED
1,44,Дробовик «Вепрь-12»,heavy,3974,0.0,161,0.0,NOT_REVIEWED,NOT_APPROVED
1,117,Дробовик Remington 1100,heavy,5265,0.0,4734,0.0,NOT_REVIEWED,NOT_APPROVED
1,62,Дробовик Kel-Tec KSG,heavy,4503,0.0,0,9.22,NOT_REVIEWED,NOT_APPROVED
1,118,Дробовик Beretta 1301 Tactical,heavy,3915,0.0,1133,0.0,NOT_REVIEWED,NOT_APPROVED
1,50,Дробовик Benelli M4,heavy,4418,0.0,2334,0.0,NOT_REVIEWED,NOT_APPROVED
1,119,Дробовик Fabarm STF/12,heavy,4539,0.0,1192,0.0,NOT_REVIEWED,NOT_APPROVED
1,56,Дробовик AA-12,heavy,5434,0.0,1276,0.0,NOT_REVIEWED,NOT_APPROVED
1,120,Дробовик Winchester SX4,heavy,5344,0.0,4530,0.0,NOT_REVIEWED,NOT_APPROVED
1,121,Дробовик Browning A5,heavy,5438,0.0,4084,0.0,NOT_REVIEWED,NOT_APPROVED
1,68,Дробовик Franchi SPAS-15,heavy,4730,0.0,2806,0.0,NOT_REVIEWED,NOT_APPROVED
1,122,Дробовик Remington 870 Magnum,heavy,6677,0.0,5113,0.0,NOT_REVIEWED,NOT_APPROVED
1,123,Дробовик Benelli Vinci,heavy,5526,0.0,4898,0.0,NOT_REVIEWED,NOT_APPROVED
1,74,Дробовик USAS-12,heavy,3793,0.0,405,0.0,NOT_REVIEWED,NOT_APPROVED
1,124,Дробовик Ithaca Mag-10,heavy,3643,0.0,88,0.0,NOT_REVIEWED,NOT_APPROVED
1,125,Дробовик Remington SP-10,heavy,4754,0.0,176,0.0,NOT_REVIEWED,NOT_APPROVED
2,86,Beretta 21A Bobcat,pistol,7221,0.0,,,NOT_REVIEWED,NOT_APPROVED
2,2,Пистолет ПСМ,pistol,6863,0.0,,,NOT_REVIEWED,NOT_APPROVED
2,87,Walther PPK,pistol,7090,0.0,,,NOT_REVIEWED,NOT_APPROVED
2,1,Пистолет Макарова,pistol,6832,0.0,,,NOT_REVIEWED,NOT_APPROVED
2,3,Пистолет ИЖ-71,pistol,6671,0.0,,,NOT_REVIEWED,NOT_APPROVED
2,88,Glock 25,pistol,6657,0.0,,,NOT_REVIEWED,NOT_APPROVED
2,5,Пистолет ОЦ-33 «Пернач»,pistol,6794,0.0,,,NOT_REVIEWED,NOT_APPROVED
2,6,Револьвер Наган,pistol,5068,0.0,,,NOT_REVIEWED,NOT_APPROVED
2,89,Walther P99,pistol,6530,0.0,,,NOT_REVIEWED,NOT_APPROVED
2,90,CZ 75,pistol,6369,0.0,,,NOT_REVIEWED,NOT_APPROVED
2,91,Glock 17,pistol,6398,0.0,,,NOT_REVIEWED,NOT_APPROVED
2,92,Beretta 92FS,pistol,5965,0.0,,,NOT_REVIEWED,NOT_APPROVED
2,93,SIG Sauer P226,pistol,7098,0.0,,,NOT_REVIEWED,NOT_APPROVED
2,7,Пистолет ТТ,pistol,6704,0.0,,,NOT_REVIEWED,NOT_APPROVED
2,94,HK USP,pistol,6511,0.0,,,NOT_REVIEWED,NOT_APPROVED
2,95,Glock 22,pistol,6426,0.0,,,NOT_REVIEWED,NOT_APPROVED
2,96,SIG Sauer P229,pistol,7067,0.0,,,NOT_REVIEWED,NOT_APPROVED
2,97,Glock 20,pistol,7013,0.0,,,NOT_REVIEWED,NOT_APPROVED
2,98,Colt 1911,pistol,6523,0.0,,,NOT_REVIEWED,NOT_APPROVED
2,99,Glock 21,pistol,6560,0.0,,,NOT_REVIEWED,NOT_APPROVED
2,100,CZ 97B,pistol,6920,0.0,,,NOT_REVIEWED,NOT_APPROVED
2,101,HK Mark 23,pistol,5726,0.0,,,NOT_REVIEWED,NOT_APPROVED
2,102,Taurus Judge,pistol,6026,0.0,,,NOT_REVIEWED,NOT_APPROVED
2,103,Smith & Wesson Model 29,pistol,4254,0.0,,,NOT_REVIEWED,NOT_APPROVED
2,104,Taurus Raging Bull,pistol,4524,0.0,,,NOT_REVIEWED,NOT_APPROVED
2,105,Desert Eagle Mark XIX,pistol,7787,0.0,,,NOT_REVIEWED,NOT_APPROVED
2,11,Автомат АКС-74У,heavy,5979,0.0,875,0.0,NOT_REVIEWED,NOT_APPROVED
2,12,Автомат АК-74,heavy,6103,0.0,1076,0.0,NOT_REVIEWED,NOT_APPROVED
2,37,Автомат АК-107,heavy,4110,0.0,0,1.41,NOT_REVIEWED,NOT_APPROVED
2,21,Автомат АК-12,heavy,5161,0.0,0,6.32,NOT_REVIEWED,NOT_APPROVED
2,26,Автомат АН-94 «Абакан»,heavy,4230,0.0,133,0.0,NOT_REVIEWED,NOT_APPROVED
2,17,Пулемёт РПК-74,heavy,3796,0.0,563,0.0,NOT_REVIEWED,NOT_APPROVED
2,38,Автомат ADAR 2-15,heavy,5510,0.0,108,0.0,NOT_REVIEWED,NOT_APPROVED
2,45,Автомат АК-19,heavy,4424,0.0,47,0.0,NOT_REVIEWED,NOT_APPROVED
2,57,Автомат HK416,heavy,4536,0.0,0,2.0,NOT_REVIEWED,NOT_APPROVED
2,69,Автомат CZ Bren 2,heavy,4222,0.0,53,0.0,NOT_REVIEWED,NOT_APPROVED
2,67,Пулемёт Minimi Mk3,heavy,3250,0.0,1937,0.0,NOT_REVIEWED,NOT_APPROVED
2,43,Автомат ОЦ-14 «Гроза»,heavy,4768,0.0,0,45.45,NOT_REVIEWED,NOT_APPROVED
2,16,Карабин «Вепрь»,heavy,5720,0.0,235,0.0,NOT_REVIEWED,NOT_APPROVED
2,15,Автомат АК-103,heavy,4777,0.0,289,0.0,NOT_REVIEWED,NOT_APPROVED
2,25,Пулемёт РПД,heavy,3392,0.0,0,9.85,NOT_REVIEWED,NOT_APPROVED
2,18,Автомат АС «Вал»,heavy,4486,0.0,213,0.0,NOT_REVIEWED,NOT_APPROVED
2,10,Карабин Сайга-12,heavy,6356,0.0,1640,0.0,NOT_REVIEWED,NOT_APPROVED
2,63,Автомат АК-308,heavy,4222,0.0,24,0.0,NOT_REVIEWED,NOT_APPROVED
2,51,Автомат ЛР-308,heavy,3905,0.0,0,10.0,NOT_REVIEWED,NOT_APPROVED
2,75,Автомат SCAR-H,heavy,4323,0.0,0,17.0,NOT_REVIEWED,NOT_APPROVED
2,61,Пулемёт M60E6,heavy,3705,0.0,2295,0.0,NOT_REVIEWED,NOT_APPROVED
2,59,Пулемёт M240,heavy,3572,0.0,144,0.0,NOT_REVIEWED,NOT_APPROVED
2,71,Пулемёт FN MAG,heavy,3067,0.0,1693,0.0,NOT_REVIEWED,NOT_APPROVED
2,77,Пулемёт Negev NG7,heavy,3246,0.0,1729,0.0,NOT_REVIEWED,NOT_APPROVED
2,22,Пулемёт ПКМ,heavy,2352,0.0,0,1.0,NOT_REVIEWED,NOT_APPROVED
2,29,Пулемёт «Печенег»,heavy,3642,0.0,384,0.0,NOT_REVIEWED,NOT_APPROVED
2,53,Пулемёт «Печенег-СП»,heavy,3848,0.0,1696,0.0,NOT_REVIEWED,NOT_APPROVED
2,47,Автомат АК-АН «Абакан-100»,heavy,3445,0.0,922,0.0,NOT_REVIEWED,NOT_APPROVED
2,65,Пулемёт «Утёс-М»,heavy,4274,0.0,2297,0.0,NOT_REVIEWED,NOT_APPROVED
2,14,Винтовка СКС,heavy,5880,0.0,3095,0.0,NOT_REVIEWED,NOT_APPROVED
2,46,Винтовка SSG 08,heavy,3459,0.0,1042,0.0,NOT_REVIEWED,NOT_APPROVED
2,42,Винтовка SR-25,heavy,4012,0.0,0,2.0,NOT_REVIEWED,NOT_APPROVED
2,13,Винтовка СВД,heavy,5513,0.0,2269,0.0,NOT_REVIEWED,NOT_APPROVED
2,24,Винтовка СВДС,heavy,3921,0.0,1252,0.0,NOT_REVIEWED,NOT_APPROVED
2,23,Винтовка Т-5000,heavy,3088,0.0,670,0.0,NOT_REVIEWED,NOT_APPROVED
2,28,Винтовка СВ-98,heavy,4517,0.0,771,0.0,NOT_REVIEWED,NOT_APPROVED
2,36,Винтовка СВК,heavy,3077,0.0,1994,0.0,NOT_REVIEWED,NOT_APPROVED
2,30,Винтовка ВСС «Винторез»,heavy,4692,0.0,857,0.0,NOT_REVIEWED,NOT_APPROVED
2,40,Винтовка ВСК-94,heavy,4284,0.0,0,5.0,NOT_REVIEWED,NOT_APPROVED
2,31,Винтовка СВ-338,heavy,3721,0.0,2169,0.0,NOT_REVIEWED,NOT_APPROVED
2,27,Винтовка ОРСИС T-5000M,heavy,4050,0.0,1505,0.0,NOT_REVIEWED,NOT_APPROVED
2,70,Винтовка Sako TRG-42,heavy,3958,0.0,1667,0.0,NOT_REVIEWED,NOT_APPROVED
2,76,Винтовка Blaser R93 Tactical 2,heavy,3818,0.0,1686,0.0,NOT_REVIEWED,NOT_APPROVED
2,39,Винтовка ORSIS T-5000 Sniper Pro,heavy,3843,0.0,1802,0.0,NOT_REVIEWED,NOT_APPROVED
2,60,Винтовка Accuracy International AXMC,heavy,3550,0.0,1195,0.0,NOT_REVIEWED,NOT_APPROVED
2,48,Винтовка Barrett M98B,heavy,2907,0.0,1097,0.0,NOT_REVIEWED,NOT_APPROVED
2,64,Винтовка ORSIS T-5000 Elite,heavy,4011,0.0,387,0.0,NOT_REVIEWED,NOT_APPROVED
2,33,Винтовка «Выхлоп»,heavy,3501,0.0,1050,0.0,NOT_REVIEWED,NOT_APPROVED
2,35,Винтовка ОСВ-96,heavy,3068,0.0,469,0.0,NOT_REVIEWED,NOT_APPROVED
2,66,Винтовка Zastava M93 Black Arrow,heavy,4343,0.0,992,0.0,NOT_REVIEWED,NOT_APPROVED
2,52,Винтовка АСВК «Корд»,heavy,3313,0.0,2424,0.0,NOT_REVIEWED,NOT_APPROVED
2,58,Винтовка Steyr HS .50,heavy,5108,0.0,3319,0.0,NOT_REVIEWED,NOT_APPROVED
2,49,Винтовка Barrett M82,heavy,2314,0.0,1645,0.0,NOT_REVIEWED,NOT_APPROVED
2,54,Винтовка McMillan TAC-50,heavy,4482,0.0,307,0.0,NOT_REVIEWED,NOT_APPROVED
2,72,Винтовка Desert Tech HTI,heavy,4150,0.0,675,0.0,NOT_REVIEWED,NOT_APPROVED
2,78,Винтовка Cheytac M200 Intervention,heavy,2692,0.0,1662,0.0,NOT_REVIEWED,NOT_APPROVED
2,73,Прототип X-17,heavy,2723,0.0,0,9.22,NOT_REVIEWED,NOT_APPROVED
2,55,Гаусс-пушка,heavy,5462,0.0,1336,0.0,NOT_REVIEWED,NOT_APPROVED
2,4,Обрез охотничьего ружья,heavy,7361,0.0,2303,0.0,NOT_REVIEWED,NOT_APPROVED
2,8,ПП «Кедр»,heavy,8579,0.0,0,30.08,NOT_REVIEWED,NOT_APPROVED
2,9,ПП-19 «Бизон»,heavy,6646,0.0,4876,0.0,NOT_REVIEWED,NOT_APPROVED
2,20,Дробовик Сайга-410,heavy,5118,0.0,545,0.0,NOT_REVIEWED,NOT_APPROVED
2,106,Дробовик Mossberg 500,heavy,5551,0.0,5536,0.0,NOT_REVIEWED,NOT_APPROVED
2,107,Дробовик Stoeger P3000,heavy,6043,0.0,5478,0.0,NOT_REVIEWED,NOT_APPROVED
2,108,Дробовик Remington 870,heavy,5683,0.0,5027,0.0,NOT_REVIEWED,NOT_APPROVED
2,109,Дробовик Winchester Model 1300,heavy,5741,0.0,5109,0.0,NOT_REVIEWED,NOT_APPROVED
2,110,Дробовик Ithaca 37,heavy,5731,0.0,5216,0.0,NOT_REVIEWED,NOT_APPROVED
2,111,Дробовик Browning BPS,heavy,5480,0.0,4685,0.0,NOT_REVIEWED,NOT_APPROVED
2,19,Дробовик СПАС-12,heavy,5277,0.0,2354,0.0,NOT_REVIEWED,NOT_APPROVED
2,112,Дробовик Winchester SXP Defender,heavy,5113,0.0,1472,0.0,NOT_REVIEWED,NOT_APPROVED
2,113,Дробовик Mossberg 590A1,heavy,5639,0.0,5405,0.0,NOT_REVIEWED,NOT_APPROVED
2,114,Дробовик Remington 870 MCS,heavy,4223,0.0,790,0.0,NOT_REVIEWED,NOT_APPROVED
2,32,Дробовик Сайга-12К,heavy,3522,0.0,0,13.42,NOT_REVIEWED,NOT_APPROVED
2,115,Дробовик Benelli Nova,heavy,5652,0.0,4869,0.0,NOT_REVIEWED,NOT_APPROVED
2,116,Дробовик TOZ-194,heavy,5332,0.0,2742,0.0,NOT_REVIEWED,NOT_APPROVED
2,44,Дробовик «Вепрь-12»,heavy,3955,0.0,128,0.0,NOT_REVIEWED,NOT_APPROVED
2,117,Дробовик Remington 1100,heavy,5589,0.0,4444,0.0,NOT_REVIEWED,NOT_APPROVED
2,62,Дробовик Kel-Tec KSG,heavy,4561,0.0,0,15.23,NOT_REVIEWED,NOT_APPROVED
2,118,Дробовик Beretta 1301 Tactical,heavy,4002,0.0,860,0.0,NOT_REVIEWED,NOT_APPROVED
2,50,Дробовик Benelli M4,heavy,4528,0.0,1808,0.0,NOT_REVIEWED,NOT_APPROVED
2,119,Дробовик Fabarm STF/12,heavy,4786,0.0,839,0.0,NOT_REVIEWED,NOT_APPROVED
2,56,Дробовик AA-12,heavy,6043,0.0,998,0.0,NOT_REVIEWED,NOT_APPROVED
2,120,Дробовик Winchester SX4,heavy,5735,0.0,4185,0.0,NOT_REVIEWED,NOT_APPROVED
2,121,Дробовик Browning A5,heavy,5760,0.0,3527,0.0,NOT_REVIEWED,NOT_APPROVED
2,68,Дробовик Franchi SPAS-15,heavy,4896,0.0,2466,0.0,NOT_REVIEWED,NOT_APPROVED
2,122,Дробовик Remington 870 Magnum,heavy,6830,0.0,4824,0.0,NOT_REVIEWED,NOT_APPROVED
2,123,Дробовик Benelli Vinci,heavy,5953,0.0,4744,0.0,NOT_REVIEWED,NOT_APPROVED
2,74,Дробовик USAS-12,heavy,3813,0.0,264,0.0,NOT_REVIEWED,NOT_APPROVED
2,124,Дробовик Ithaca Mag-10,heavy,3674,0.0,41,0.0,NOT_REVIEWED,NOT_APPROVED
2,125,Дробовик Remington SP-10,heavy,4839,0.0,32,0.0,NOT_REVIEWED,NOT_APPROVED
3,86,Beretta 21A Bobcat,pistol,7147,0.0,,,NOT_REVIEWED,NOT_APPROVED
3,2,Пистолет ПСМ,pistol,6785,0.0,,,NOT_REVIEWED,NOT_APPROVED
3,87,Walther PPK,pistol,7008,0.0,,,NOT_REVIEWED,NOT_APPROVED
3,1,Пистолет Макарова,pistol,6766,0.0,,,NOT_REVIEWED,NOT_APPROVED
3,3,Пистолет ИЖ-71,pistol,6643,0.0,,,NOT_REVIEWED,NOT_APPROVED
3,88,Glock 25,pistol,6583,0.0,,,NOT_REVIEWED,NOT_APPROVED
3,5,Пистолет ОЦ-33 «Пернач»,pistol,6715,0.0,,,NOT_REVIEWED,NOT_APPROVED
3,6,Револьвер Наган,pistol,5075,0.0,,,NOT_REVIEWED,NOT_APPROVED
3,89,Walther P99,pistol,6458,0.0,,,NOT_REVIEWED,NOT_APPROVED
3,90,CZ 75,pistol,6280,0.0,,,NOT_REVIEWED,NOT_APPROVED
3,91,Glock 17,pistol,6318,0.0,,,NOT_REVIEWED,NOT_APPROVED
3,92,Beretta 92FS,pistol,5905,0.0,,,NOT_REVIEWED,NOT_APPROVED
3,93,SIG Sauer P226,pistol,7043,0.0,,,NOT_REVIEWED,NOT_APPROVED
3,7,Пистолет ТТ,pistol,6635,0.0,,,NOT_REVIEWED,NOT_APPROVED
3,94,HK USP,pistol,6446,0.0,,,NOT_REVIEWED,NOT_APPROVED
3,95,Glock 22,pistol,6356,0.0,,,NOT_REVIEWED,NOT_APPROVED
3,96,SIG Sauer P229,pistol,7000,0.0,,,NOT_REVIEWED,NOT_APPROVED
3,97,Glock 20,pistol,6945,0.0,,,NOT_REVIEWED,NOT_APPROVED
3,98,Colt 1911,pistol,6458,0.0,,,NOT_REVIEWED,NOT_APPROVED
3,99,Glock 21,pistol,6477,0.0,,,NOT_REVIEWED,NOT_APPROVED
3,100,CZ 97B,pistol,6850,0.0,,,NOT_REVIEWED,NOT_APPROVED
3,101,HK Mark 23,pistol,5674,0.0,,,NOT_REVIEWED,NOT_APPROVED
3,102,Taurus Judge,pistol,5967,0.0,,,NOT_REVIEWED,NOT_APPROVED
3,103,Smith & Wesson Model 29,pistol,4232,0.0,,,NOT_REVIEWED,NOT_APPROVED
3,104,Taurus Raging Bull,pistol,4458,0.0,,,NOT_REVIEWED,NOT_APPROVED
3,105,Desert Eagle Mark XIX,pistol,7711,0.0,,,NOT_REVIEWED,NOT_APPROVED
3,11,Автомат АКС-74У,heavy,5979,0.0,562,0.0,NOT_REVIEWED,NOT_APPROVED
3,12,Автомат АК-74,heavy,6103,0.0,693,0.0,NOT_REVIEWED,NOT_APPROVED
3,37,Автомат АК-107,heavy,4110,0.0,0,5.0,NOT_REVIEWED,NOT_APPROVED
3,21,Автомат АК-12,heavy,5161,0.0,0,10.2,NOT_REVIEWED,NOT_APPROVED
